ticker,vcp_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,ml_score,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,cerebro_signal,cerebro_score_adj,momentum_score,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern
AME,0.0,"AMETEK, Inc.",81.4,Industrials,Specialty Industrial Machinery,100.0,60.0,88.3,85.0,60.0,234.91,53809758208.0,100.0,92.3,True,up,13.3,True,2.0,15.4,False,0.0,1.6,2.1,False,242.05,-2.9,8.0,True,"{'roe_pct': 14.6, 'debt_to_equity': 0.24, 'current_ratio': 1.06, 'operating_margin_pct': 27.5}","{'eps_growth_yoy': 13.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 20.0}",250.0,273.0,208.0,18.0,buy,6.4,88.94,-62.1,63.9,-72.8,2.51,5.89,0.58,19.4,0.62,True,-0.81,23.1,3.6,16.0,2026-04-30,False,True,6.0,NEUTRAL,3.36,144.0,7.48,,,,,,50.0,71.4,0.0,15.0,24.4,2026-04-13 14:23:46,2026-04-13,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 49% up volume)",MEGA_FLOAT,227.6,3.0,39.4,100.0,True,up,92.3,10.0,True,2.0,False,0.0,5.0,2,21.0,95.2,Top 10%,61.0,5.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,False,3/3,49.36,5.0,0.0,0.0,0.0,3.0,1.0,0.8,-3.0,2.0,47,0,,,0.0,38.14,⚪ WEAK,🟡 Average,AVOID,25.0,Near ATH (-2.9% from high) - poor entry point | Elevated P/E (36.8) - watch valuation,-2.9,NEUTRAL,BUY,False
SYK,0.0,Stryker Corporation,75.7,Healthcare,Medical Devices,100.0,80.0,36.0,80.0,65.0,339.15,129889107968.0,15.0,0.9,False,down,29.8,True,1.0,22.2,True,1.0,1.2,1.9,False,404.87,-16.2,1.0,False,"{'roe_pct': 15.1, 'debt_to_equity': 0.73, 'current_ratio': 1.89, 'operating_margin_pct': 27.2}","{'eps_growth_yoy': 29.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 12.9}",420.62,469.0,316.0,26.0,buy,24.0,461.76,36.2,252.3,-25.6,3.21,10.89,1.04,40.5,0.99,False,,6.3,55.9,17.0,2026-04-30,False,True,5.0,NEUTRAL,3.61,47.3,0.36,,,,,,50.0,0.0,0.0,15.0,22.7,2026-04-13 14:23:46,2026-04-13,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 42% up volume)",MEGA_FLOAT,346.6,38.0,37.7,15.0,False,down,0.9,0.0,True,1.0,True,1.0,5.0,20,21.0,9.5,Bottom 25%,0.4,-3.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,49.28,-3.0,0.0,3.0,0.0,0.0,5.0,3.0,3.0,0.0,75,0,,,0.0,0.07000000000000028,⚪ WEAK,🟡 Average,,,,,,,
G24.DE,0.0,Scout24 SE                    N,51.0,Communication Services,Internet Content & Information,60.0,50.0,15.0,70.0,70.0,64.4,4650677248.0,,,,,,,0.0,,,0.0,,,False,122.8,-47.6,0.0,False,"{'roe_pct': 16.5, 'debt_to_equity': 0.13, 'current_ratio': 0.38, 'operating_margin_pct': 31.7}",{'profit_margin_pct': 35.9},105.62,134.0,80.0,16.0,buy,64.0,175.94,173.2,99.9,55.1,6.31,4.15,2.3,39.6,1.54,,,19.7,31.6,16.0,2026-04-29,False,True,6.0,NEUTRAL,5.92,635.9,0.44,,,,,,50.0,0.0,0.0,15.0,15.3,2026-04-13 14:23:46,2026-04-13,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.6x ratio, 38% up volume)",HIGH_FLOAT,69.5,35.0,30.3,,,,,0.0,,0.0,,0.0,0.0,11,21.0,52.4,Medio,22.5,0.0,0.0,-5.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,49.0,-3.0,0.0,6.0,3.0,0.0,5.0,8.0,3.0,2.0,5,0,,,0.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
AXP,61.8,American Express Company,54.5,Financial Services,Credit Services,50.0,60.0,36.0,75.0,60.0,313.5,215253499904.0,15.0,14.1,False,down,-4.7,False,0.0,11.9,False,0.0,2.3,3.1,False,387.49,-19.1,4.0,False,"{'roe_pct': 34.0, 'debt_to_equity': 1.91, 'current_ratio': 1.41, 'operating_margin_pct': 17.5}","{'eps_growth_yoy': -4.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 16.2}",359.63,462.0,285.0,23.0,buy,14.7,,,255.47,-18.5,,,1.21,21.3,1.11,True,-2.7,,11.6,9.0,2026-04-23,False,True,4.0,NEUTRAL,,,0.94,,,,,,50.0,25.1,24.7,15.0,16.3,2026-04-13 14:23:46,2026-04-13,CONFIRMED_UPTREND,TRADE,False,66,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 48% up volume)",MEGA_FLOAT,533.4,28.0,56.1,15.0,False,down,14.1,0.0,False,0.0,False,0.0,0.0,17,21.0,23.8,Bottom 25%,8.6,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1/3,48.8,0.0,0.0,0.0,0.0,3.0,3.0,1.84,0.0,0.0,,1,Berkshire Hathaway (Buffett),,0.0,36.35,⚪ WEAK,🟡 Average,,,,,,,
LSEG.L,0.0,LONDON STOCK EXCHANGE GROUP PLC,57.4,Financial Services,Financial Data & Stock Exchanges,55.0,50.0,54.5,70.0,70.0,9044.0,44806512640.0,,,,,,,0.0,,,0.0,,,False,11810.0,-23.4,4.0,False,"{'roe_pct': 6.4, 'debt_to_equity': 0.53, 'current_ratio': 1.0, 'operating_margin_pct': 24.9}",{'profit_margin_pct': 13.4},12253.53,13700.0,11000.0,17.0,strong_buy,35.5,175.84,-98.1,71.1,-99.2,4.58,4.15,1.67,57.4,1.24,,,,80.4,108.0,2026-07-30,False,False,7.0,NEUTRAL,4.16,305.7,0.21,,,,,,50.0,4.200000000000003,0.0,15.0,17.2,2026-04-13 14:23:46,2026-04-13,CONFIRMED_UPTREND,TRADE,False,50,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,75,"Strong institutional buying (1.7x ratio, 62% up volume)",MEGA_FLOAT,446.5,23.0,32.2,,,,,0.0,,0.0,,0.0,0.0,7,21.0,71.4,Medio,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,False,2/3,48.209999999999994,0.0,0.0,3.0,3.0,0.0,5.0,4.44,3.0,5.0,28,0,,WATCH,3.0,5.739999999999999,⚪ WEAK,🟡 Average,,,,,,,
TMO,0.0,Thermo Fisher Scientific Inc,75.3,Healthcare,Diagnostics & Research,100.0,70.0,44.0,80.0,70.0,496.11,184365072384.0,35.0,29.2,False,down,30.3,True,1.0,17.9,True,1.0,1.1,1.9,False,643.99,-23.0,3.0,False,"{'roe_pct': 13.0, 'debt_to_equity': 0.77, 'current_ratio': 1.89, 'operating_margin_pct': 21.2}","{'eps_growth_yoy': 30.3, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 15.0}",654.6,750.0,520.0,25.0,strong_buy,31.9,226.35,-54.4,177.6,-64.2,2.38,11.82,0.35,9.7,0.25,True,-1.63,6.2,9.3,9.0,2026-04-23,False,True,5.0,NEUTRAL,4.05,36.2,1.96,,,,,,50.0,5.0,0.0,15.0,22.6,2026-04-13 14:23:46,2026-04-13,CONFIRMED_UPTREND,TRADE,False,50,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 43% up volume)",MEGA_FLOAT,370.5,38.0,37.6,35.0,False,down,29.2,0.0,True,1.0,True,1.0,5.0,10,21.0,57.1,Medio,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1/3,48.120000000000005,-3.0,0.0,0.0,0.0,3.0,3.0,3.99,3.0,0.0,73,0,,,0.0,7.53,⚪ WEAK,🟡 Average,,,,,,,
GVDNY,0.0,Givaudan SA,54.7,Basic Materials,Specialty Chemicals,55.0,50.0,36.0,80.0,65.0,71.14,33109960704.0,15.0,3.9,False,down,,,0.0,,,0.0,,,False,103.39,-31.2,0.0,False,"{'roe_pct': 23.4, 'debt_to_equity': 0.97, 'current_ratio': 1.74, 'operating_margin_pct': 16.9}",{'profit_margin_pct': 14.3},89.0,103.63,74.38,2.0,buy,25.1,36.06,-49.3,29.2,-59.0,3.42,2.45,2.57,60.4,1.85,,,,-2.4,100.0,2026-07-23,False,False,7.0,NEUTRAL,32.51,34.8,,,,,,,50.0,4.399999999999999,0.0,15.0,16.4,2026-04-13 14:23:46,2026-04-13,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",MICRO_FLOAT,9.2,20.0,31.4,15.0,False,down,3.9,0.0,,0.0,,0.0,0.0,6,21.0,76.2,Top 25%,32.6,3.0,0.0,-5.0,-5.0,0.0,0.0,0.0,0.0,False,2/3,48.080000000000005,0.0,0.0,3.0,3.0,0.0,0.0,3.14,3.0,5.0,38,0,,,0.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
ISRG,0.0,"Intuitive Surgical, Inc.",75.2,Healthcare,Medical Instruments & Supplies,100.0,80.0,27.0,85.0,70.0,450.62,160046563328.0,15.0,1.5,False,down,13.8,True,2.0,27.2,True,1.0,1.8,3.9,False,603.88,-25.4,1.0,False,"{'roe_pct': 16.7, 'debt_to_equity': 0.01, 'current_ratio': 4.88, 'operating_margin_pct': 30.2}","{'eps_growth_yoy': 13.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 28.4}",599.24,750.0,378.0,30.0,buy,33.0,164.39,-63.5,130.97,-70.9,1.42,6.4,,,,True,-1.32,344.7,16.6,8.0,2026-04-21,False,True,7.0,NEUTRAL,1.91,22.5,2.38,,,,,,50.0,3.0,0.0,15.0,22.6,2026-04-13 14:23:46,2026-04-13,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 45% up volume)",MEGA_FLOAT,352.9,38.0,37.6,15.0,False,down,1.5,0.0,True,2.0,True,1.0,8.0,9,21.0,61.9,Medio,24.2,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,48.08,-3.0,0.0,0.0,0.0,3.0,5.0,4.12,3.0,5.0,97,0,,,0.0,0.019999999999999574,⚪ WEAK,🟡 Average,,,,,,,
ROL,0.0,"Rollins, Inc.",62.5,Consumer Cyclical,Personal Services,80.0,60.0,36.0,65.0,65.0,54.23,26138253312.0,15.0,5.3,False,down,10.6,False,0.0,11.0,False,0.0,4.1,4.0,False,66.14,-18.0,2.0,False,"{'roe_pct': 38.9, 'debt_to_equity': 0.76, 'current_ratio': 0.6, 'operating_margin_pct': 17.6}","{'eps_growth_yoy': 10.6, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 14.0}",63.39,72.0,50.0,15.0,buy,16.9,22.62,-58.3,10.9,-79.9,2.12,1.15,1.35,62.3,1.13,True,-0.83,25.5,6.9,9.0,2026-04-22,False,True,6.0,NEUTRAL,2.7,132.5,3.91,,,,,,50.0,0.7999999999999972,0.0,15.0,18.8,2026-04-13 14:23:46,2026-04-13,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (1.0x ratio, 49% up volume)",MEGA_FLOAT,308.9,28.0,33.8,15.0,False,down,5.3,0.0,False,0.0,False,0.0,0.0,,21.0,,Sin datos suficientes,5.3,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,47.5,0.0,0.0,0.0,0.0,3.0,3.0,2.11,1.0,2.0,65,0,,,0.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
PGR,0.0,Progressive Corporation (The),66.0,Financial Services,Insurance - Property & Casualty,90.0,60.0,36.0,75.0,55.0,194.13,113742004224.0,15.0,1.8,False,down,15.0,True,1.0,11.4,False,0.0,1.2,2.3,False,289.96,-33.0,0.0,False,"{'roe_pct': 40.4, 'debt_to_equity': 0.23, 'current_ratio': 0.36, 'operating_margin_pct': 16.5}","{'eps_growth_yoy': 15.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 12.9}",229.81,295.0,190.0,21.0,hold,18.4,720.15,271.0,484.85,149.8,10.4,20.23,7.16,72.3,1.85,True,-0.15,52.2,10.1,1.0,2026-04-15,True,False,6.0,NEUTRAL,13.1,,0.48,,,,,,50.0,0.0,0.0,15.0,19.8,2026-04-13 14:23:46,2026-04-13,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 44% up volume)",MEGA_FLOAT,583.7,38.0,34.8,15.0,False,down,1.8,0.0,True,1.0,False,0.0,2.0,8,21.0,66.7,Medio,27.7,0.0,0.0,-5.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,47.400000000000006,0.0,0.0,8.0,0.0,3.0,3.0,2.3,1.0,2.0,,0,,,0.0,0.0,⚪ WEAK,🟡 Average,,,,,,,
SBGSY,0.0,Schneider Electric SE,58.8,Industrials,Specialty Industrial Machinery,55.0,50.0,63.9,70.0,65.0,60.87,171985158144.0,60.0,69.3,False,up,,,0.0,,,0.0,,,False,65.67,-7.3,7.0,True,"{'roe_pct': 15.6, 'debt_to_equity': 0.81, 'current_ratio': 1.19, 'operating_margin_pct': 17.6}",{'profit_margin_pct': 10.4},72.0,72.0,72.0,2.0,strong_buy,18.3,20.86,-65.7,18.6,-69.4,2.32,1.42,1.43,48.2,1.82,,,,-3.1,108.0,2026-07-30,False,False,6.0,NEUTRAL,13.51,74.6,,,,,,,50.0,46.6,0.0,15.0,17.6,2026-04-13 14:23:46,2026-04-13,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 56% up volume)",MEGA_FLOAT,562.2,3.0,32.6,60.0,False,up,69.3,2.0,,0.0,,0.0,0.0,2,21.0,95.2,Top 10%,61.0,5.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,False,3/3,46.019999999999996,5.0,0.0,0.0,0.0,0.0,0.0,2.29,1.0,2.0,17,0,,,0.0,25.38,⚪ WEAK,🟡 Average,HOLD,65.0,Close to ATH (-7.3% from high) - wait for pullback | Strong upside (+18.3%) - analyst support,-7.3,NEUTRAL,STRONG_BUY,False
CPRT,60.6421052631579,"Copart, Inc.",49.3,Industrials,Specialty Business Services,55.0,30.0,24.0,90.0,70.0,32.76,31712258048.0,15.0,0.0,False,down,-13.7,False,0.0,-7.4,False,0.0,4.4,3.2,False,63.85,-48.7,0.0,False,"{'roe_pct': 17.1, 'debt_to_equity': 0.01, 'current_ratio': 10.06, 'operating_margin_pct': 34.7}","{'eps_growth_yoy': -13.7, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 33.8}",42.67,55.0,32.0,9.0,buy,30.2,15.82,-51.7,15.9,-51.5,3.26,1.07,,,,False,,350.2,-7.0,,,False,False,6.0,NEUTRAL,6.39,19.3,,,,,,,50.0,6.0,24.3,15.0,14.8,2026-04-13 14:23:46,2026-04-13,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 44% up volume)",MEGA_FLOAT,882.9,38.0,54.0,15.0,False,down,0.0,0.0,False,0.0,False,0.0,0.0,16,21.0,28.6,Bajo 50%,9.5,0.0,0.0,-5.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,45.62,5.0,0.0,3.0,0.0,0.0,0.0,3.78,3.0,2.0,54,0,,,0.0,12.751052631578947,⚪ WEAK,🟡 Average,,,,,,,
WST,0.0,"West Pharmaceutical Services, I",70.0,Healthcare,Medical Instruments & Supplies,90.0,60.0,44.0,85.0,65.0,256.55,18492534784.0,35.0,34.3,False,up,47.1,False,0.0,15.3,False,0.0,4.7,3.3,False,322.34,-20.4,5.0,False,"{'roe_pct': 16.9, 'debt_to_equity': 0.1, 'current_ratio': 3.02, 'operating_margin_pct': 21.6}","{'eps_growth_yoy': 47.1, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 16.1}",316.69,375.0,265.0,13.0,buy,23.4,55.91,-78.2,68.0,-73.5,1.48,3.8,0.34,12.5,0.25,True,-0.74,1202.8,2.1,9.0,2026-04-23,False,True,7.0,NEUTRAL,3.34,19.0,13.78,,,,,,50.0,21.0,0.0,15.0,21.0,2026-04-13 14:23:46,2026-04-13,CONFIRMED_UPTREND,TRADE,False,66,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 54% up volume)",HIGH_FLOAT,71.5,20.0,36.0,35.0,False,up,34.3,2.0,False,0.0,False,0.0,0.0,9,21.0,61.9,Medio,24.2,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,False,2/3,45.3,-3.0,0.0,0.0,0.0,3.0,1.0,2.92,1.0,5.0,93,0,,,0.0,11.5,⚪ WEAK,🟡 Average,,,,,,,
CHD,69.19444444444444,"Church & Dwight Company, Inc.",58.0,Consumer Defensive,Household & Personal Products,50.0,60.0,53.9,75.0,60.0,95.42,22602620928.0,35.0,26.4,False,up,-34.8,False,0.0,12.1,False,0.0,4.1,3.9,False,107.05,-10.9,3.0,False,"{'roe_pct': 17.6, 'debt_to_equity': 0.6, 'current_ratio': 1.07, 'operating_margin_pct': 18.6}","{'eps_growth_yoy': -34.8, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 11.9}",101.89,115.0,74.0,19.0,buy,6.8,70.56,-26.1,30.2,-68.4,5.03,4.8,1.29,39.1,1.16,True,-2.65,11.1,-14.6,17.0,2026-05-01,False,True,7.0,NEUTRAL,4.28,114.1,,,,,,,50.0,42.1,27.7,15.0,17.4,2026-04-13 14:23:46,2026-04-13,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 50% up volume)",MEGA_FLOAT,236.0,23.0,60.1,35.0,False,up,26.4,2.0,False,0.0,False,0.0,0.0,13,21.0,42.9,Bajo 50%,17.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,2/3,45.1,0.0,0.0,6.0,0.0,3.0,-3.0,0.85,-3.0,5.0,44,0,,WATCH,3.0,49.39722222222222,⚪ WEAK,🟡 Average,HOLD,55.0,Close to ATH (-10.9% from high) - wait for pullback,-10.9,NEUTRAL,BUY,False
MCD,0.0,McDonald's Corporation,62.5,Consumer Cyclical,Restaurants,85.0,60.0,42.3,50.0,60.0,305.68,217285787648.0,15.0,11.2,False,flat,15.8,False,0.0,17.7,False,0.0,1.4,2.9,False,341.75,-10.6,4.0,False,"{'current_ratio': 0.95, 'operating_margin_pct': 45.1}","{'eps_growth_yoy': 15.8, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 31.9}",344.79,407.0,260.0,33.0,buy,12.8,162.17,-46.9,119.5,-60.9,2.9,8.86,2.43,60.0,2.2,True,-0.95,7.9,5.7,23.0,2026-05-07,False,False,6.0,NEUTRAL,4.6,29.1,2.6,,,,,,50.0,8.799999999999997,0.0,15.0,18.8,2026-04-13 14:23:46,2026-04-13,CONFIRMED_UPTREND,TRADE,False,66,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",MEGA_FLOAT,709.4,28.0,33.8,15.0,False,flat,11.2,0.0,False,0.0,False,0.0,0.0,,21.0,,Sin datos suficientes,11.2,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,1/3,45.0,0.0,0.0,0.0,3.0,3.0,3.0,1.6,0.0,2.0,68,0,,,0.0,15.25,⚪ WEAK,🟡 Average,,,,,,,
MSCI,0.0,MSCI Inc.,55.2,Financial Services,Financial Data & Stock Exchanges,55.0,70.0,36.0,50.0,65.0,536.48,39417352192.0,15.0,17.0,False,down,-1.4,False,0.0,10.3,True,1.0,1.9,2.2,False,626.28,-14.3,2.0,False,"{'current_ratio': 0.9, 'operating_margin_pct': 55.9}","{'eps_growth_yoy': -1.4, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 38.4}",672.31,719.0,535.0,16.0,buy,25.3,234.35,-56.3,156.7,-70.8,2.95,15.93,1.53,45.9,0.99,True,-6.3,8.1,-2.3,7.0,2026-04-21,True,False,8.0,STRONG,3.77,851.3,,,,,,,50.0,0.0,0.0,15.0,16.6,2026-04-13 14:23:46,2026-04-13,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.7x ratio, 42% up volume)",HIGH_FLOAT,69.4,35.0,31.6,15.0,False,down,17.0,0.0,False,0.0,True,1.0,2.0,7,21.0,71.4,Medio,31.8,0.0,0.0,3.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,44.68,0.0,0.0,0.0,3.0,3.0,0.0,3.16,3.0,10.0,32,0,,,0.0,7.0200000000000005,⚪ WEAK,🔴 Weak,,,,,,,
CP,0.0,Canadian Pacific Kansas City Li,71.0,Industrials,Railroads,95.0,70.0,53.9,55.0,60.0,80.67,72385486848.0,35.0,41.0,False,up,18.4,True,1.0,3.4,True,2.0,1.0,3.4,False,89.42,-9.8,3.0,False,"{'roe_pct': 8.6, 'debt_to_equity': 0.5, 'current_ratio': 0.49, 'operating_margin_pct': 44.0}","{'eps_growth_yoy': 18.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 27.5}",89.97,100.53,73.29,12.0,buy,11.5,32.8,-59.3,32.6,-59.6,2.76,2.23,0.82,19.4,0.76,True,-5.45,7.3,-7.4,16.0,2026-04-29,False,True,7.0,NEUTRAL,6.57,11.8,,,,,,,50.0,21.299999999999997,0.0,15.0,21.3,2026-04-13 14:23:46,2026-04-13,CONFIRMED_UPTREND,TRADE,False,33,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 50% up volume)",MEGA_FLOAT,848.9,23.0,36.3,35.0,False,up,41.0,2.0,True,1.0,True,2.0,5.0,4,21.0,85.7,Top 25%,44.7,3.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,False,2/3,44.6,5.0,0.0,0.0,0.0,3.0,0.0,1.44,0.0,5.0,59,0,,,0.0,16.1,⚪ WEAK,🔴 Weak,,,,,,,
MSFT,0.0,Microsoft Corporation,71.0,Technology,Software - Infrastructure,100.0,70.0,15.0,90.0,70.0,370.87,2756445995008.0,15.0,0.0,False,down,48.9,True,1.0,16.0,True,1.0,1.1,2.5,False,555.45,-33.2,0.0,False,"{'roe_pct': 34.4, 'debt_to_equity': 0.32, 'current_ratio': 1.39, 'operating_margin_pct': 47.1}","{'eps_growth_yoy': 48.9, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 39.0}",585.41,730.0,392.0,54.0,strong_buy,57.8,306.34,-17.4,479.4,29.3,1.95,7.22,0.98,21.3,0.79,True,-0.81,56.4,59.8,16.0,2026-04-29,False,True,6.0,NEUTRAL,4.52,45.1,0.33,,,,,,50.0,0.0,0.0,15.0,21.3,2026-04-13 14:23:46,2026-04-13,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,STRONG_DISTRIBUTION,15,"Strong selling pressure (0.6x ratio, 35% up volume)",MEGA_FLOAT,7414.8,43.0,36.3,15.0,False,down,0.0,0.0,True,1.0,True,1.0,5.0,12,21.0,47.6,Bajo 50%,17.9,0.0,0.0,-5.0,-5.0,0.0,0.0,0.0,0.0,False,1/3,44.4,0.0,0.0,0.0,0.0,3.0,5.0,7.22,3.0,2.0,59,0,,CAUTION,-11.0,0.0,⚪ WEAK,🔴 Weak,,,,,,,
