ticker,company_name,super_score_5d,tier,description,vcp_score,insiders_score,sector_score,institutional_score,sector_name,sector_momentum,tier_boost,dj_ticker,timing_convergence,timing_bonus,timing_reason,current_price,price_target,upside_percent,analyst_target,analyst_upside,num_analysts,fundamental_score,pe_ratio,peg_ratio,fcf_yield,roe,revenue_growth,num_whales,top_whales,vcp_repeater,repeat_count,consistency_score,repeater_bonus,thesis_short,investment_thesis,entry_price,entry_date,snapshot_id
SLGL,Sol-Gel Technologies,34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,75.34,96.44,28.0,110.0,46.00477833820016,1,25.0,,,,-0.29591,-0.925,0,,False,0,0,0,28% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 28% hasta precio objetivo $96.44",75.33999633789062,2026-03-19,20260319_084255
ONCY,Oncolytics Biotech,34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,0.9605,3.29,242.4,5.517427,474.4327954190525,5,6.25,,,-12.467354557544102,-7.69058,,0,,False,0,0,0,242% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 242% hasta precio objetivo $3.29",0.9605000019073486,2026-03-19,20260319_084255
ELUT,Elutia,34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,1.08,3.09,186.57,5.0,362.962962962963,1,33.33,,,,,-0.402,0,,False,0,0,0,187% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 187% hasta precio objetivo $3.09",1.0800000429153442,2026-03-19,20260319_084255
IMRX,Immuneering,34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,4.78,11.13,132.85,17.0,255.64853556485355,6,25.0,,,-9.075764646702698,-0.43118,,0,,False,0,0,0,133% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 133% hasta precio objetivo $11.13",4.78000020980835,2026-03-19,20260319_084255
ALT,"Altimmune,",34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,3.42,11.21,227.88,18.66667,445.80906432748543,9,40.0,,,-9.041061088891992,-0.5057,4.2,0,,False,0,0,0,228% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 228% hasta precio objetivo $11.21",3.4200000762939453,2026-03-19,20260319_084255
BLCO,BLCO,34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,16.02,13.99,-12.64,18.64286,16.372409488139827,14,30.0,,,2.485343570725476,-0.05389,0.098,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

",16.020000457763672,2026-03-19,20260319_084255
RNXT,"RenovoRx,",34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,1.03,3.91,279.49,6.6875,549.2718446601941,4,25.0,,,-17.217486725356146,-1.4661,,0,,False,0,0,0,279% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 279% hasta precio objetivo $3.91",1.0299999713897705,2026-03-19,20260319_084255
HYPD,"Hyperion DeFi,",34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,3.77,5.88,55.84,5.875,55.83554376657824,2,40.0,,,-203.5552894615504,-0.6849,185.158,0,,False,0,0,0,56% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 56% hasta precio objetivo $5.88
• 📊 FUNDAMENTALS: Revenue growth 18516% (Score: 40/100)",3.7699999809265137,2026-03-19,20260319_084255
IMNM,"Immunome,",34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,20.62,29.11,41.17,35.53846,72.34946653734238,13,20.0,,,-5.727848197634772,-0.52089,-1.0,0,,False,0,0,0,41% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 41% hasta precio objetivo $29.11",20.6200008392334,2026-03-19,20260319_084255
JYNT,The Joint,34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,8.37,8.14,-2.76,10.0,19.47431302270013,3,25.0,,,4.80181615973971,-0.015,0.031,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

",8.369999885559082,2026-03-19,20260319_084255
AKTS,"Aktis Oncology,",34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,18.28,25.68,40.48,31.25,70.95185995623632,4,25.0,,,-3.595822506203091,-0.26504,,0,,False,0,0,0,40% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 40% hasta precio objetivo $25.68",18.280000686645508,2026-03-19,20260319_084255
COCP,"Cocrystal Pharma,",34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,1.13,3.95,249.85,6.66667,489.970796460177,3,25.0,,,-38.57859481850116,-0.94944,,0,,False,0,0,0,250% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 250% hasta precio objetivo $3.95",1.1299999952316284,2026-03-19,20260319_084255
PRPO,"Precipio,",34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,28.56,18.8,-34.16,,,0,30.0,,,1.5293584868254335,-0.09761,0.299,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

",28.559999465942383,2026-03-19,20260319_084255
MAIA,"MAIA Biotechnology,",34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,1.49,6.89,362.25,12.135,714.4295302013422,2,0.0,,,-8.022896206408822,-26.91066,,0,,False,0,0,0,362% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 362% hasta precio objetivo $6.89",1.4900000095367432,2026-03-19,20260319_084255
SRZN,"Surrozen,",34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,25.68,32.88,28.02,37.5,46.028037383177576,4,16.67,,,-4.033873868759409,,-0.902,0,,False,0,0,0,28% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 28% hasta precio objetivo $32.88",25.68000030517578,2026-03-19,20260319_084255
ZIVO,"ZIVO Bioscience,",34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,8.68,9.55,10.02,,,0,33.33,,,-7.754103901389044,,1.083,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

",8.680000305175781,2026-03-19,20260319_084255
MANE,"Veradermics,orporated",34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,59.01,71.62,21.37,78.33333,32.74585663446874,3,50.0,,,,,,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 21% hasta precio objetivo $71.62",59.0099983215332,2026-03-19,20260319_084255
GLSI,"Greenwich LifeSciences,",34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,26.71,38.44,43.92,47.5,77.836016473231,2,16.67,,,-0.3667641369362888,-5.43434,,0,,False,0,0,0,44% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 44% hasta precio objetivo $38.44",26.709999084472656,2026-03-19,20260319_084255
MRUS,Merus N.V.,34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,0.0,,,,,0,50.0,,,,,,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

",,2026-03-19,20260319_084255
ENTX,Entera Bio,34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,1.34,5.74,327.99,10.0,646.2686567164178,1,25.0,,,-19.144423290033917,-0.99428004,,0,,False,0,0,0,328% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 328% hasta precio objetivo $5.74",1.340000033378601,2026-03-19,20260319_084255
VANI,"Vivani Medical,",34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,1.17,3.15,168.8,5.0,327.35042735042737,3,0.0,,,-16.436761628471416,-2.65017,,0,,False,0,0,0,169% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 169% hasta precio objetivo $3.15",1.1699999570846558,2026-03-19,20260319_084255
EIKN,"Eikon Therapeutics,",34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,11.74,19.26,64.01,25.6,118.0579216354344,5,37.5,,,,,,0,,False,0,0,0,64% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 64% hasta precio objetivo $19.26",11.739999771118164,2026-03-19,20260319_084255
COO,"Theopermpanies,",34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,71.17,66.74,-6.22,91.25,28.214135169312904,16,30.0,35.40796,,2.643524195270615,0.04868,0.062,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

",71.16999816894531,2026-03-19,20260319_084255
CING,Cingulate,34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,8.04,18.31,127.69,27.772,245.4228855721393,5,0.0,,,-11.86023361959833,-2.7585402,,0,,False,0,0,0,128% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 128% hasta precio objetivo $18.31",8.039999961853027,2026-03-19,20260319_084255
ACRV,"Acrivon Therapeutics,",34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,1.64,6.65,305.49,11.5,601.219512195122,6,25.0,,,-79.0061403960332,-0.50232,,0,,False,0,0,0,305% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 305% hasta precio objetivo $6.65",1.6399999856948853,2026-03-19,20260319_084255
EDSA,EDSA,34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,7.69,9.73,26.53,11.0,43.04291287386215,3,16.67,,,-8.369249140463097,-0.96385,,0,,False,0,0,0,27% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 27% hasta precio objetivo $9.73",7.690000057220459,2026-03-19,20260319_084255
COCH,"Envoy Medical,",34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,0.8361,0.92,10.03,,,0,0.0,,,-17.061215772870742,,-0.25,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

",0.8360999822616577,2026-03-19,20260319_084255
MDLN,Medline,34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,42.26,38.28,-9.41,53.33333,26.202863227638428,27,40.0,29.552448,,2.306836234687568,0.06529,0.148,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

",42.2599983215332,2026-03-19,20260319_084255
PETV,"PetVivo,",34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,0.79,0.87,10.13,,,0,10.0,,,-12.49980750991134,-7.3994,-0.51,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

",0.7900000214576721,2026-03-19,20260319_084255
INDV,"Indivior Pharmaceuticals,",34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,30.53,39.3,28.71,46.85714,53.47900425810679,7,50.0,18.615854,,5.807646872039685,,0.197,0,,False,0,0,0,29% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 29% hasta precio objetivo $39.30
• 📊 FUNDAMENTALS: FCF yield 5.8% (Score: 50/100)",30.530000686645508,2026-03-19,20260319_084255
QDEL,QuidelOrtho,34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,17.03,26.7,56.77,34.66667,103.56236054022315,6,20.0,,,20.17150568658854,-0.46148998,0.022,0,,False,0,0,0,57% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 57% hasta precio objetivo $26.70
• 📊 FUNDAMENTALS: FCF yield 20.2% (Score: 20/100)",17.030000686645508,2026-03-19,20260319_084255
GALT,Galectin Therapeutics,34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,2.815,7.05,150.44,11.0,290.76376554174067,1,0.0,,,-13.302028655596624,,,0,,False,0,0,0,150% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 150% hasta precio objetivo $7.05",2.815000057220459,2026-03-19,20260319_084255
ZBIO,"Zenas BioPharma,",34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,23.03,33.66,46.18,42.0,82.37082066869299,8,25.0,1.6847111,,,-1.4845599,,0,,False,0,0,0,46% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 46% hasta precio objetivo $33.66",23.030000686645508,2026-03-19,20260319_084255
ACOG,ACOG,34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,5.75,12.16,111.48,18.0,213.0434782608696,1,16.67,,,-9.071388124389005,-1.25651,,0,,False,0,0,0,111% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 111% hasta precio objetivo $12.16",5.75,2026-03-19,20260319_084255
TLPH,TLPH,34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,0.7706,2.05,166.03,3.25,321.74928627043863,2,25.0,,,-18.107879038825107,-0.86481005,,0,,False,0,0,0,166% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 166% hasta precio objetivo $2.05",0.7706000208854675,2026-03-19,20260319_084255
STAA,STAAR Surgical,34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,18.58,14.37,-22.65,19.05,2.5296017222820266,10,35.0,,,1.5879992983942726,-0.21698,0.181,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

",18.579999923706055,2026-03-19,20260319_084255
TECX,"Tectonic Therapeutic,",34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,32.15,56.81,76.7,78.25,143.3903576982893,8,25.0,,,-6.499241411525329,-0.37822,,0,,False,0,0,0,77% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 77% hasta precio objetivo $56.81",32.150001525878906,2026-03-19,20260319_084255
LXRX,LXRX,34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,1.56,2.54,62.82,3.36,115.38461538461536,5,15.0,,,-7.23441239815501,-0.39719,-0.793,0,,False,0,0,0,63% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 63% hasta precio objetivo $2.54",1.559999942779541,2026-03-19,20260319_084255
PMN,"ProMIS Neurosciences,",34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,17.0,26.52,55.97,34.33138,101.94929411764706,4,8.33,,,-32.39700872999415,-3.55799,,0,,False,0,0,0,56% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 56% hasta precio objetivo $26.52",17.0,2026-03-19,20260319_084255
NEOG,Neogen,34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,8.86,10.71,20.86,11.66667,31.677990970654623,3,20.0,,,-0.0479432121244805,-0.25253,-0.028,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 21% hasta precio objetivo $10.71",8.859999656677246,2026-03-19,20260319_084255
TLSI,TLSI,34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,3.85,7.17,86.23,10.1,162.33766233766232,5,50.0,,,-3.711078385296608,,0.598,0,,False,0,0,0,86% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 86% hasta precio objetivo $7.17",3.8499999046325684,2026-03-19,20260319_084255
APRE,"Aprea Therapeutics,",34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,0.7311,3.07,319.46,5.33333,629.493913281357,3,16.67,,,,-0.74581003,-0.984,0,,False,0,0,0,319% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 319% hasta precio objetivo $3.07",0.7311000227928162,2026-03-19,20260319_084255
ALMS,Alumis,34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,25.42,33.38,31.31,38.8,52.63571990558613,10,25.0,,,-6.018537195702237,-0.66876,,0,,False,0,0,0,31% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 31% hasta precio objetivo $33.38",25.420000076293945,2026-03-19,20260319_084255
PMCB,"PharmaCyte Biotech,",34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,0.7,0.77,10.0,,,0,16.67,,,-99.8681295986642,-0.17683001,,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

",0.699999988079071,2026-03-19,20260319_084255
ENOV,Enovis,34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,22.94,31.68,38.1,45.18182,96.9564952048823,11,30.0,,,7.952205250579444,-0.58265996,0.026,0,,False,0,0,0,38% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 38% hasta precio objetivo $31.68
• 📊 FUNDAMENTALS: FCF yield 8.0% (Score: 30/100)",22.940000534057617,2026-03-19,20260319_084255
AVTR,"Avantor,",34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,7.7,10.37,34.73,10.85714,41.00181818181816,14,25.0,,,9.67210325107078,-0.09204,-0.014,0,,False,0,0,0,35% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 35% hasta precio objetivo $10.37
• 📊 FUNDAMENTALS: FCF yield 9.7% (Score: 25/100)",7.699999809265137,2026-03-19,20260319_084255
EKSO,EKSO,34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,10.69,10.63,-0.56,9.5,-11.13189897100093,1,10.0,,,-11.803164084096256,-1.07619,-0.383,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

",10.6899995803833,2026-03-19,20260319_084255
BCDA,"BioCardia,",34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,1.23,8.43,584.96,15.5,1160.1626016260163,2,18.75,,,-33.31823412324954,-3.1747198,,0,,False,0,0,0,585% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 585% hasta precio objetivo $8.43",1.2300000190734863,2026-03-19,20260319_084255
BDSX,"Biodesix,",34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,16.09,23.85,48.23,30.0,86.45121193287757,4,31.25,,,-7.455035455083822,-3.83086,0.408,0,,False,0,0,0,48% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 48% hasta precio objetivo $23.85",16.09000015258789,2026-03-19,20260319_084255
PALI,"Palisade Bio,",34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,1.97,7.08,259.64,12.0,509.1370558375635,6,18.75,,,-2.2537653275774843,-2.28635,,0,,False,0,0,0,260% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 260% hasta precio objetivo $7.08",1.9700000286102295,2026-03-19,20260319_084255
MYNZ,Mainz Biomed N.V.,34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,0.8441,0.93,10.18,,,0,0.0,,,-77.49275737526618,,-0.449,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

",0.5982999801635742,2026-03-19,20260319_084255
BNTC,Benitec Biopharma,34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,11.68,18.51,58.46,24.16667,106.90642123287672,6,25.0,,,-1.0885163486613898,-0.33504,,0,,False,0,0,0,58% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 58% hasta precio objetivo $18.51",11.680000305175781,2026-03-19,20260319_084255
FBLG,"FibroBiologics,",34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,0.2605,2.52,867.37,4.75,1723.41650671785,4,25.0,,,-56.60997183961815,-4.19435,,0,,False,0,0,0,867% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 867% hasta precio objetivo $2.52",0.2605000138282776,2026-03-19,20260319_084255
AHCO,AHCO,34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,10.47,12.2,16.5,12.875,22.970391595033423,8,20.0,,,17.323840667162766,-0.042540003,-0.012,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 📊 FUNDAMENTALS: FCF yield 17.3% (Score: 20/100)",10.470000267028809,2026-03-19,20260319_084255
SSII,SSII,34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,5.09,,,,,0,35.0,,,-0.2004372236238238,-0.46937,0.791,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

",5.090000152587891,2026-03-19,20260319_084255
PHIO,Phio Pharmaceuticals,34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,1.2,7.66,538.33,14.0,1066.6666666666667,1,16.67,,,-36.27148761949004,-0.69948,,0,,False,0,0,0,538% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 538% hasta precio objetivo $7.66",1.2000000476837158,2026-03-19,20260319_084255
AGL,"agilon health, inc.",34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,0.5901,0.8,35.08,0.94417,60.00169462802916,12,10.0,,,-33.17862363133185,-1.3563901,0.031,0,,False,0,0,0,35% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 35% hasta precio objetivo $0.80",0.5900999903678894,2026-03-19,20260319_084255
LRMR,LRMR,34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,4.3,10.67,148.02,16.6,286.046511627907,10,25.0,,,-10.992196637059305,-0.78236,,0,,False,0,0,0,148% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 148% hasta precio objetivo $10.67",4.300000190734863,2026-03-19,20260319_084255
IPSC,"Century Therapeutics,",34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,2.3,2.76,20.22,3.0,30.434782608695656,2,20.0,,,-23.517624014975567,-0.05982,-1.0,0,,False,0,0,0,Multiple signals converging,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 20% hasta precio objetivo $2.76",2.299999952316284,2026-03-19,20260319_084255
SINT,"Sintx Technologies,",34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,2.66,7.59,185.34,12.25,360.5263157894736,2,10.0,,,-14.284559851098011,-2.04042,-0.74,0,,False,0,0,0,185% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 185% hasta precio objetivo $7.59",2.6600000858306885,2026-03-19,20260319_084255
MPLT,"MapLight Therapeutics,",34.1,🔵 MODERADA,Seguimiento recomendado,0.0,100,45.67,0.0,Healthcare,stable,0,DJUSHC,False,0,,17.02,31.0,82.14,31.0,82.13866039952997,4,50.0,,,,,,0,,False,0,0,0,82% upside,"⚡ MODERATE (0.0/100 - 🔵 MODERADA)

• 💰 UPSIDE POTENTIAL: 82% hasta precio objetivo $31.00",17.020000457763672,2026-03-19,20260319_084255
